Job_Name	Skillset	Location	Organization
Java	SQL, OBIEE, Data Warehousing, PLSQL, Bi, Security Testing	Mumbai	Melstar Information Technologies Ltd
Project Business System Analyst, Lead	SQL, ETL, Oracle BI, PLSQL, Unix, PL, Data Warehousing, Impact Analysis...	Pune	Tech Mahindra Ltd.
Business Development Manager	ssrs, ssis, mdx, power bi, ssas, MSBI	Bengaluru(Whitefield)	DXC India
TEAM LEAD DATA ARCHITECTURE	SSIS, SSRS, SSAS, SQL Server Development, MSBI, Power Bi, T - SQL, OLTP...	Pune	Simplify Healthcare
Head Data Innovation & Analytics Platform	ssas, ssis, ssrs, power bi, sql development, tableau, qlikview...	Bengaluru	Infosys BPM Limited
SharePoint Administrator	sap hana, power bi, sql scripting, sap bw, bo, predictive analytics...	Bengaluru	Western Service Provider
MSBI Developer	sap- bi, data cleansing, sales force, ebooks sales orders	Hyderabad(Madhapur)	Tech Mahindra Ltd
SharePoint Developer	Oracle BI, OBIEE	Delhi NCR, Mumbai, Bengaluru, Chennai, Hyderabad, Pune	PPN Solutions Pvt Ltd
Assistant Manager MSBI	Business Objects, Manager Quality Assurance, Tools, Outsourcing, Operations...	Bengaluru	Accenture
Manager MSBI	Business Objects, Manager Quality Assurance, Tools, Outsourcing, Operations...	Bengaluru	Accenture
Solution Designer	Hadoop, Hive, Flume, Java, Sqoop, Hdfs, Mapreduce, Pig, Python, HBase, Data...	Noida	Kafal Software
Sr. System Analyst	Business Intelligence, Oracle BI, OBIEE, Oracle Data Integrator, Obia	Delhi NCR, Gurgaon	ISON Technologies FZ LLC
Architect	Business Intelligence, Qlikview, ETL, BI, DWH, Sql Tuning, QlikSense	Pune	AERONUBE TECHNOLOGY PRIVATE LIMITED
Manager Sales Contract Logistics(3PL)	power bi, Dashboard	Bengaluru	Techtalento Softser Technologies Pvt. Ltd.
Lead Generation Executive	SAP BW, SAP BI, SAP BO, Sap Hana, Finance, SQL, Business Objects...	Bengaluru	SAP Labs India Pvt. Ltd.
Site engineer	Data Warehousing, Data Integration, Oracle, Redis, Pentaho, Hive...	Bengaluru(Yemlur)	Azuga Telematics Private Limited
Mechanical Engineer	ap, fa, gl, ar, po, reporting tools, oracle development, bi publisher...	Hyderabad	Hackett Group (India) Limited
Pre Sales Analytics	Business intelligence, Tools, SQL, MS SQL, MSC, Data architecture...	Coimbatore	Pathfinder Business Analysis (P) Ltd
Data Scientist	Data Warehousing, ETL, Data Quality, Bi, Business Analysis...	Bengaluru	JK Technosoft Ltd
Manager- Data Modelling	SQL, PeopleSoft, SSIS, Application development, Automotive, Aerospace...	Pune	Sandvik Asia Pvt. Ltd.
Web Development Engineer (Backend/Full Stack)	Data Analytics, Data Technology, ETL, SSIS, SSRS, Power Bi, Tableau...	Trivandrum	EYGDS (India) Private Limited
Web Front-End Developer	javascript, postgresql, git, web services, spring, java, j2ee, cassandra...	Hyderabad(Gachibowli)	SenSen Video Business Intelligence Private Limited
Marketing and sales	asp.net, ado.net, c#, mvc, software development, html5, bootstrap, .net...	Hyderabad	Cyient Limited
Quality engineer	Power Bi, BI, QlikView	Chennai	AstraZeneca India Pvt Ltd
Manager /Sr. Manager - Logistics	BI, DWH, ODI 11g, OBIEE 11g, Oracle Data Integrator, ODI Lead, OBIEE...	Bengaluru	Melstar Information Technologies Ltd
Dy.Manager / Manager - Logistics	Power Bi, SSIS, SSRS, SQL, ETL, ERwin, Informatica, Data Warehousing...	United Kingdom (U.K), London, Europe, Cardiff	Nasim Consulting Ltd.
Corporate Trainers	SQL, PLSQL, PL, Oracle Apps, Interfaces, AR, Order Management...	Bengaluru, Noida	Rapidflow apps Software Solutions Private Limited
Frontend Engineer, Digital & Mobile	sap hana, sap bw, sap bi, sap bi / bw, sap hana consultant...	Mumbai	Gusto Squad Private Limited
Business Analyst	SQL, Big Data Analytics, SAS, Data Science, Statistica, Tableau, Power Bi...	Bengaluru	Dell International Services India  Private Limited
Internship	SSIS, C#, asp.net, sql server, ETL, SSIS Developer, MSBI, sql bi, reporting...	Gurgaon	Vichara Technology (India) Private Limited
Business Analyst	sap bw, sap bi, sap bo, sap hana, business objects, technical design...	Bengaluru	SAP Labs India Pvt. Ltd.
Senior Data Scientist	MS SQL, ETL, Data Warehousing, Data Modeling, Bi, Solution Design, Database...	Mumbai	Exponentia Datalabs
Project Manager / Senior Architect	MySQL, Javascript, PHP, Ruby, NoSQL, SQL Queries, Python, Perl...	Mumbai	Exponentia Datalabs
Grade: Manager	ssas, ssis, ssrs, power bi, sql development, tableau, qlikview...	Bengaluru	Infosys BPM Limited
Data Visualization Engineer	SQL Server, ETL, Oracle, Informatica, Data Warehousing, Bo...	Pune	Tech Mahindra Ltd.
Data Science	SSIS, SSRS, SSAS, MSBI, Power Bi, SQL, ETL, Data Modeling, Data Warehousing...	Chennai	Hexaware Technologies Ltd.
Corporate Trainers	food microbiology, microbiological analysis, quality management...	Delhi NCR(Kirti Nagar Industrial Area)	Arbro Pharmaceuticals Pvt. Ltd.
Computer Systems Analyst	SSIS, T - SQL, SSRS, SQL Development, Views, Stored Procedures, Triggers...	Hyderabad	Cambridge Technology Enterprises Limited
Technical Architect - Engineering	ssis, ssrs, msbi, sql server, power bi, dw, data warehouse	Pune	KPIT Technologies Ltd.
Principal Project Business System Analyst	JDE, JD Edwards, Oracle Fusion Middleware, Software Development Life Cycle,...	Pune	Betabulls Technologies Pvt. Ltd.
Product Support Manager	Oracle BI Publisher, Reports development, SDLC, SQL, PL / SQL...	Bengaluru	AERONUBE TECHNOLOGY PRIVATE LIMITED
Senior Mainframe Developer	XSLT, Oracle SQL, Schema, PL, Logistics, PLSQL, OTM, Bi Publisher...	Bengaluru, Hyderabad	ACCELALPHA SOFTWARE PRIVATE LIMITED
Animation Instructor	MS SQL Server, ETL, Teradata, Ab Initio, Data Warehousing...	Bengaluru	Indium Global Services
Ingram Micro Careers - Associate Data Science	SQL Queries, Bi, Tableau, DW, Database	Pune	Sears IT & Management Services India Pvt. Ltd.
Solutions Architect	SQL Server, Oracle SQL, Informatica, ETL, Data Integration, Teradata, DW...	Bengaluru(Electronic City)	Tech Mahindra Ltd.
ABINITIO	Bi, DW, ETL, Big Data, Test Cases, Unit Testing, Data Processing, End User,...	Pune	Vartemis Consulting Services
Client Analyst	SQL Server, Power Bi, Excel, Data Analysis, XML, SAS, Data Mining...	Mumbai	Burns  McDonnell Engineering India Pvt Ltd
MicroStrategy Developer	Bex, BW, Data Warehousing, Data Modeling, SAP BI, Bobj, Reporting...	Mumbai, Delhi	Invenio Business Solutions Pvt. Ltd.
Associate	project management, engagement management, global delivery, presales...	Hyderabad	GSPANN Technologies Inc.
Regulatory Analyst	SQL, Informatica, Data Warehousing, ETL Testing, Microstrategy, Bi...	Nagpur	InfoCepts Technologies Pvt. Ltd
SR. Analyst	bi publisher, psoft bi publisher, peoplesoft bi publisher...	Pune	Trigent Software Limited
Telecom Jobs In Gurgaon - Telecom Project Management	bi publisher, PeopleSoft	Pune	Trigent Software Limited
Market Research Analyst	SAP Security GRC, SAP GRC, HANA, Hana Database, Fiori, SAP ECC, S / 4 HANA,...	Chennai	Itelligence India Software Solutions Pvt Ltd
Procurement Jobs In Gurgaon - Spend Analytics	project management, requirement analysis, design development...	Bengaluru	HEWLETT PACKARD ENTERPRISE PRIVATE LIMITED
Associate Data Scientist	sql, data visualization, tableau, data integration, bi, data extraction...	Bengaluru(Mahadevpura)	Z & A Inc
Manager MIS	Cognos, Cognos BI, domo, MSBI, SAS, Production Support, Troubleshooting...	Noida(Sector-82 Noida)	Xavient Digital - powered by TELUS International
Assistant Manager MIS	Batch Management, Master Data, Purchase, SAP MM, Material Management...	Chennai, Hyderabad, Pune	Out Sourcing Company
Data Analyst	Batch Management, Master Data, Purchase, SAP MM, Material Management...	Bengaluru	Out Sourcing Company
Jobs In Noida For MBA Business Analyst	SAP SD, Master Data, SAP MM, Functional Consultancy, SAP BO, erp bo...	Chennai, Hyderabad, Pune	Out Sourcing Company
Supply Chain Manager	Sales, Functional Consultancy, ERP Functional, Gap Analysis, User Training,...	Chennai, Hyderabad, Pune	Out Sourcing Company
Product Management	ETL, Data Warehousing, Integration Services, Bi, Data Analysis, ADF	Noida	Confidential
Business Development Manager	Sales, Functional Consultancy, ERP Functional, Gap Analysis, User Training,...	Bengaluru	Out Sourcing Company
Manager	Project Life Cycle, Business Analysis, Requirement Analysis...	Hyderabad, Noida	Tech Mahindra Business Services Limited
Head - Data Innovation & Analytics Platform	SAP BW, ABAP, SAP BI, Automation, Business Objects, Business intelligence...	Chennai	NTT Global Delivery Services Limited
ASP.NET Developer	teradata, schema, good , bi, sql queries, star, developing, technical	Noida	Agreeya Solutions India Private Limited
Software Engineer	QlikView, power bi, tableau, VB, Business intelligence, Tools...	Bengaluru	KPMG
Product Sales	SQL, Ap, PL, Oracle Apps, PLSQL, PO, Reporting, Bi Publisher, Forms, Oracle...	Hyderabad	IPROSONIC Systems Pvt Ltd
Director of Data Science	Visualization, Data warehousing, Business intelligence, Data mining...	Pune	Extentia Information Technology
JavaScript Developer | Leadics	Power Bi, SQL Server, Data Warehousing, T - SQL, Data Analytics	Bengaluru, Chennai, Hyderabad	Ink IT Solutions
R& D Engineers	SQL Server Development, SSRS, PLSQL, T - SQL, SSIS, Power Bi, PL...	Hyderabad	Prolifics Corporation Limited
Talend Developer/Senior Developer	Oracle Agile Plm, Software Development, IIS Server, Bi Publisher...	Bengaluru, Noida	Rapidflow apps Software Solutions Private Limited
Informatica Software Engineer/Senior Software Engineer	SQL Queries, Bi, Tableau, DW, Database	Pune	Sears IT & Management Services India Pvt. Ltd.
Senior Financial Analyst	SQL, Tableau, Power Bi, Data Analysis, Analytics, Presentation Skills	Chennai	LatentView Analytics Private Limited
Executive Technical Support	Presales, RFP, RFIS, Costing, Bidding, Sales, IT Infrastructure, ETL Tool...	Delhi, Gurgaon, Noida	PC Solutions Pvt Ltd.
Senior Manager - Enterprise Application Business Analysis - Insurance	Bi, Data Warehousing	Hyderabad	Live Connections
iOS Developer	Base SAS, SAS Macros, SAS BI, SAS Programming, Marketing Analytics...	Bengaluru	Corporate Access
Vice President - EU Compliance Lead	Excel, SQL, Data Manipulation, Data Analysis, VBA, Data Modeling, Alteryx...	Bengaluru	KPMG
Strategic Customer Success Manager	MS SQL Server, Excel, VBA, Power Bi, Data Modeling, MS Access...	Bengaluru	KPMG
Member of Technical Staff	R, Python, Matlab, Apache Spark, Qlikview, Power BI, Tableau, SQL Server...	Bengaluru	GrabonRent
Technical Manager – Cloud analytics	MSBI, SSIS, SSRS, SSAS, Power BI, Data Modeling, ETL, Azure, T - SQL...	Hyderabad	Columbus Global Services India Pvt. Ltd.
Business Data Analyst	MSBI, SSIS, SSRS, SSAS, Power BI, Data Modeling, ETL, Azure, T - SQL...	Hyderabad	Columbus Global Services India Pvt. Ltd.
Business Analyst	data analysis, data analyst, reporting analyst, Data mining, Data collation...	Bengaluru	River Business Solutions Private Limited
Purchase Manager	SSIS, SSRS, SSAS, MS SQL Server, MSBI, Power Bi, T - SQL, Cube, DW...	Hyderabad	Columbus Global Services India Pvt. Ltd.
Reservation Associate	SQL, PLSQL, PL, Bi Publisher, Interfaces, Oracle Apps Technical...	Bengaluru, Noida	Rapidflow Apps Inc.
CRM Analyst	MS SQL Server, Software Development, Microsoft Azure, Visual Studio...	Mumbai, Hyderabad	MAQ Software Hyderbad Pvt Ltd
Senior Manager Corporate Finance	""" ; ODI"" ; , "" ; ODI Developer"" ; , ETL, Data Warehousing..."	Bengaluru	Caritor Solutions India Pvt. Ltd
Sr. Software Quality Analyst - Automation Testing	Oracle HCM Fusion, HCM Fusion BI, Cloud Reports, Software Development...	Bengaluru	Mast Global Business Services India Pvt. Ltd.
Assistant Manager MSBI	sap fico, sd, pp, sap, sap sd, sap mm consultant, sap pp, sap security, sap...	Delhi NCR, North India, Remote	SAP Consultant
Microstrategy Report Developer	SAP BI, SAP BW, SAP BO Consultant, SAP ABAP Consultant	Bengaluru	EKENNIS
Application Support Specialist	SSIS, SSRS, SQL Server, Query Optimization, Bi, Excel Sheet, SSAS, extract,...	Delhi, Gurgaon, Noida	PC Solutions Pvt Ltd.
MIS Officer	SAP SD, Master Data, SAP MM, Functional Consultancy, SAP BO, erp bo...	Bengaluru	Out Sourcing Company
Database Administrator	power bi, Visualization, Auditing, Business intelligence, Data analysis...	Mumbai	KPMG
Solution Deployment & Support	Tools, Oracle, Business intelligence, Forecasting, Analytics...	Bengaluru	Visa Inc
Head of Strategy & Marketing	Javascript, HTML, Teradata, Business intelligence, HTTP, Stored procedures,...	Bengaluru	Jacobs Engineering India Pvt Ltd
SEO Specialist	Informatica, Business intelligence, Data modeling, HTTP...	Bengaluru	Jacobs Engineering India Pvt Ltd
Store Executive	SQL, Oracle, Informatica, Business intelligence, Data modeling, HTTP...	Bengaluru	Jacobs Engineering India Pvt Ltd
Staff Software Engineer	tableau, Financial services, Tools, Analytical, Oracle...	Bengaluru	Jacobs Engineering India Pvt Ltd
Sales Leader	Business intelligence, Tools, big data, Logic, data science, Front end...	india india	Humint Financial & IT Solutions Pvt. Ltd.
Sr. Java Developer	Technical skills, SQL, Oracle, Project management, Business Objects...	IND-Karnataka	3i Infotech Limited
PHP Developer	MS SQL, SSIS, Business intelligence, Service, Stored procedures, Consulting...	Bengaluru	Arcadis Consulting India Pvt. Ltd
tableau developer	sas bi, base sas, excel, macros, unix shell scripting, idp...	Bengaluru	Corporate Access
Business Analyst	SSRS, SSIS, Power Bi, MS SQL Server, Stored Procedures, Alteryx, ETL, Index...	Bengaluru	KPMG
Staff Consultant	training, unit testing, vba, relational database, data manipulation...	Bengaluru	KPMG
Member of Technical Staff	SQL, SSIS, Data Warehousing, SSAS, Data Modeling, ERwin, ETL, T - SQL, Cube...	Ahmedabad	Priya Softweb Solutions Private Limited
Java Developer	test lead, iso 17025, nabl, bis, led, luminaries, Test Engineer	Mumbai(Vasai), Vasai	SPECTRUM TECHLABS PVT LTD
Demand Generation Reporting Analyst - APAC	Technical interview, Xamarin, Angular JS, Core java, MVC, Asp .Net, SAP SCM...	Delhi, Bengaluru, Pune	Techs to Suit Inc
Data Analyst	SQL, Data Modeling, ERwin, ETL, Data Warehousing, Unix, PL, PLSQL...	Bengaluru	Kastech Software Solutions Pvt. Ltd.
Applied Scientist II	mdx, ssas, ssis, ssrs, sql server, power bi, t - sql, integration services,...	Chennai	Crane Worldwide Logistics
Account Manager- Shine	WebI, SAP BO, SAP BI, BW, SAP R3, Communication Skills	Bengaluru	Kastech Software Solutions Pvt. Ltd.
Qlikview Developer	Customer Care Executive, telecaller, Customer Support Executive...	Bengaluru	BI Worldwide India Private Limited
Technical Support Engineer	SSIS, SSRS, SSAS, MSBI, Power Bi, SQL, ETL, Data Warehousing...	Bengaluru	Cogent Data Solutions LLC
Assistant Manager Purchase	SQL Server, OLAP, Oracle Database, Data Warehousing, Data Modeling...	Delhi, Gurgaon	CORPORATE ACCESS
Team Leader Front Office	training delivery, presentation skills, order management, sap sd, sap bi...	Hyderabad	Accenture Solutions Pvt Ltd
Fixed term contract	BI, ETL, TSQL	Hyderabad	Columbus Global Services India Pvt. Ltd.
Director of Catering Sales	Informatica, Business process, Tools, Outsourcing, Operations, life...	Mumbai	Accenture
Marketing Manager	Service Catalog, CMDB, ITIL, Configuration Management, Change Management...	Chennai	Psiog Digital Pvt.Ltd
