,City,Job title,Company name,Location,Salary,og_salary_period,salary_category,above_med_sal,technical skills
8316,Boulder,Data Engineer,"Alteryx, Inc.","Broomfield, CO 80021",142831.42,year,>100k,1.0,r_lang cloud etl scripting written_communication python sql
8317,Boulder,Software Engineer,SciTec,"Boulder, CO",123830.91,year,>50k,0.0,r_lang algorithm algorithms linux machine_learning mathematics java matlab cpp_lang artificial_intelligence python
8318,Boulder,Postdoctoral: Vehicle Data Analysis Engineer,National Renewable Energy Laboratory,"Golden, CO",117934.2,year,>50k,0.0,database data_mining excel visualization matlab data_visualization python sql
8319,Boulder,Stormwater Quality Engineer or Scientist,"City of Boulder, CO","Boulder, CO",110699.59202000001,year,>50k,0.0,database excel written_communication
8320,Boulder,Sr Deep Learning Software Engineer,NVIDIA,"Boulder, CO 80302",134969.14,year,>100k,1.0,communication_skills tensorflow deep_learning algorithms artificial_intelligence python
8321,Boulder,Software Engineer,University of Colorado,"Boulder, CO",89105.84000000003,year,>50k,0.0,git algorithm aws algorithms visualization mathematics java matlab python
8322,Boulder,Business Intelligence Solution Architect,xentity corporation,"Denver, CO",205729.66,year,>100k,1.0,communication_skills tableau cloud etl
8323,Boulder,Artificial Intelligence Software Developer - Big Data,KPMG,"Denver, CO 80202 (Lodo area)",131693.19,year,>100k,1.0,git spark hive data_mining aws algorithms linux unix cloud api java hadoop mapreduce written_communication artificial_intelligence agile scala python sql
8324,Boulder,Engineering Aide III - Mission & Process Analytics (662883),Ball Aerospace,"Boulder, CO",89105.84000000003,year,>50k,0.0,communication_skills database excel go written_communication
8325,Boulder,Senior Distributed Systems Engineer (AI infrastructure),NVIDIA,"Boulder, CO 80302",171004.59000000005,year,>100k,1.0,communication_skills deep_learning cloud artificial_intelligence
8326,Boulder,Senior Developer,Scientific Financial Systems,"Denver, CO",147417.75,year,>100k,1.0,algorithm algorithms machine_learning visualization c_lang javascript marketing python sql
8327,Boulder,Software Engineering & Quality Analyst,BP,"Denver, CO",106140.78,year,>50k,0.0,databases excel linux hadoop scripting agile python sql
8328,Boulder,Front-End Web Developer,Big Ladder Software,"Denver, CO 80202 (Lodo area)",127106.86000000002,year,>50k,1.0,git chash_lang databases visualization mathematics chash_lang scripting javascript data_visualization
8329,Boulder,"D10/13-Boulder, CO. Lead Temporary Field Technician",National Ecological Observatory Network Inc,"Boulder, CO",68139.76000000001,year,>50k,0.0,excel
8330,Boulder,Embedded Software Engineer I (662668),Ball Aerospace,"Boulder, CO",111382.3,year,>50k,0.0,linux ruby python
8331,Boulder,"D10/13-Boulder, CO. Temporary Field Technician",National Ecological Observatory Network Inc,"Boulder, CO",53070.39000000001,year,<=50k,0.0,excel
8332,Boulder,Senior Criminal Justice Statistical Researcher,City and County of Denver,"Denver, CO 80204 (Central West Denver area)",97409.06287000001,year,>50k,0.0,sas statistics go sql
8333,Boulder,Senior Financial Analyst – Financial Reporting,Stantec,"Broomfield, CO",117934.2,year,>50k,0.0,excel
8334,Boulder,Senior Instrument System Engineer - Electro Optical (662301),Ball Aerospace,"Boulder, CO",104830.4,year,>50k,0.0,
8335,Boulder,Physical Scientist - GS-1301-09 (DEU-TERM-DG),Department of the Interior,"Lakewood, CO",82923.46716,year,>50k,0.0,mathematics
8336,Boulder,Postdoctoral Researcher - Scientific Visualization,National Renewable Energy Laboratory,"Golden, CO",66829.38,year,>50k,0.0,algorithm visualization cpp_lang data_visualization python
8337,Boulder,"Software Engineer, VIPER",Comcast,"Denver, CO 80202 (Lodo area)",178211.68000000005,year,>100k,1.0,git go algorithms linux cloud java c_lang cpp_lang python
8338,Boulder,Senior Software Engineer,Return Path,"Broomfield, CO 80021",157900.79,year,>100k,1.0,communication_skills spark nosql databases aws go cloud java mapreduce scala marketing python
8339,Boulder,Machinist Prototype-Wire EDM (662155) - 2nd Shift,Ball Aerospace,"Boulder, CO",52415.2,year,<=50k,0.0,
8340,Boulder,Software Engineer II/III/Sr 2018-105,"SomaLogic, Inc.","Boulder, CO 80301",159211.17,year,>100k,1.0,git nosql chash_lang aws cloud amazon_web_services java chash_lang agile
8341,Boulder,Regional Enterprise Benefits Executive - Denver,Lumity Inc,"Denver, CO",131038.0,year,>50k,1.0,communication_skills excel algorithms c_lang written_communication marketing
8342,Boulder,Access Manager - Entry to Experienced Level,National Security Agency,"Denver, CO",78018.05962999999,year,>50k,0.0,excel
8343,Boulder,Software Developer IV,National Ecological Observatory Network Inc,"Boulder, CO",132348.38,year,>100k,1.0,algorithm algorithms linux visualization mathematics java
8344,Boulder,Engineering Aide II-Space Systems New Business (662670),Ball Aerospace,"Boulder, CO",79277.99,year,>50k,0.0,communication_skills database excel go written_communication
8345,Boulder,Postdoctoral Researcher- Building Energy Science,National Renewable Energy Laboratory,"Golden, CO",74036.47,year,>50k,0.0,matlab cpp_lang python
8346,Boulder,Technician I - Mechanical - Software Tools (663092),Ball Aerospace,"Boulder, CO",89105.84000000003,year,>50k,0.0,excel sql
8347,Boulder,Front End Developer,University of Colorado,"Boulder, CO",100899.26,year,>50k,0.0,communication_skills linux unix visualization javascript agile
8348,Boulder,Senior Engineer-System Allocation and Verification (662816),Ball Aerospace,"Boulder, CO",157900.79,year,>100k,1.0,
8349,Boulder,Technician IV-Metrology (662777),Ball Aerospace,"Boulder, CO",70105.33,year,>50k,0.0,excel
8350,Boulder,Electronic Technician IV (662366),Ball Aerospace,"Boulder, CO",69450.14,year,>50k,0.0,excel agile
8351,Boulder,Government Services Solution Architect,xentity corporation,"Golden, CO",190660.29,year,>100k,1.0,communication_skills cloud
8352,Boulder,Administrative and Office Coordinator,University of Colorado,"Boulder, CO",49794.44,year,<=50k,0.0,database excel
8353,Boulder,Senior Embedded Software Engineer (662639),Ball Aerospace,"Boulder, CO",129727.62,year,>50k,1.0,linux ruby python
8354,Boulder,"Senior Software Engineer, Tool Experience","Alteryx, Inc.","Broomfield, CO 80021",138900.28,year,>100k,1.0,git chash_lang chash_lang javascript agile
8355,Boulder,Engineer I - Space Systems (662862),Ball Aerospace,"Boulder, CO",113347.87,year,>50k,0.0,communication_skills matlab cpp_lang
8356,Boulder,Independent Consultant - Government Solution Architect,xentity corporation,"Denver, CO",191970.67,year,>100k,1.0,communication_skills cloud
8357,Boulder,DevOps Engineer,"Arrow Electronics, Inc.","Denver, CO",138900.28,year,>100k,1.0,git communication_skills aws shell_scripting linux cloud scripting agile sql
8358,Boulder,Process Technician,Staq Energy,"Louisville, CO 80027",60932.67000000001,year,<=50k,0.0,communication_skills
8359,Boulder,Senior Full-stack Web Developer,Cannify,"Denver, CO",112692.68,year,>50k,0.0,git php javascript sql
8360,Boulder,Technician II-Test (660965) - Security Clearance Required,Ball Aerospace,"Boulder, CO",91071.41,year,>50k,0.0,communication_skills written_communication
8361,Boulder,Associate Embedded Software Engineer (663087),Ball Aerospace,"Boulder, CO",126451.67,year,>50k,1.0,linux scripting ruby python
8362,Boulder,Government Enterprise Architect,xentity corporation,"Denver, CO",145452.18000000002,year,>100k,1.0,cloud
8363,Boulder,Engineering Aide II (662986),Ball Aerospace,"Westminster, CO",88450.65000000002,year,>50k,0.0,excel
8364,Boulder,Technician IV - Radio Frequency (662158),Ball Aerospace,"Westminster, CO",67484.57,year,>50k,0.0,communication_skills written_communication
8365,Boulder,"Cartographer Recent Graduate, GS-1370-07/09/11 (RG-SH)",Department of the Interior,"Lakewood, CO",83810.59442000001,year,>50k,0.0,database statistics mathematics written_communication
8366,Boulder,Technician III - Assembly (661312),Ball Aerospace,"Westminster, CO",67484.57,year,>50k,0.0,
8367,Boulder,Technician III-Production Test (662604),Ball Aerospace,"Westminster, CO",77312.42000000001,year,>50k,0.0,databases
8368,Boulder,EMI Engineer II (663042),Ball Aerospace,"Boulder, CO",112037.49,year,>50k,0.0,
8369,Boulder,Engineer II-DOORS Administrator (662681),Ball Aerospace,"Boulder, CO",98278.5,year,>50k,0.0,java
8370,Boulder,Engineer II - Radiation Effects (662482),Ball Aerospace,"Boulder, CO",108761.54,year,>50k,0.0,
8371,Boulder,"Software Engineer, Alteryx Analytic Products","Alteryx, Inc.","Broomfield, CO 80021",123830.91,year,>50k,0.0,r_lang database statistics machine_learning pandas cpp_lang javascript agile python sql
8372,Boulder,"Sr. Product Manager, Smart / Predictive","Alteryx, Inc.","Broomfield, CO 80021",157900.79,year,>100k,1.0,communication_skills tableau rest r_lang machine_learning written_communication project_management agile marketing python sql
8373,Boulder,Principal Systems Information Engineer (661137),Ball Aerospace,"Boulder, CO",142831.42,year,>100k,1.0,
8374,Boulder,TAP Lab Software Systems Engineer,The Aerospace Corporation,"Boulder, CO 80301",161176.74000000002,year,>100k,1.0,communication_skills linux mathematics written_communication
8375,Boulder,Technician III-Equipment Maintenance (660636),Ball Aerospace,"Boulder, CO",82553.94,year,>50k,0.0,
8376,Boulder,"IT Software Developer, NGA Explorer Program",National Geospatial-Intelligence Agency,"Denver, CO",133658.76,year,>100k,1.0,r_lang statistics machine_learning api mathematics java javascript artificial_intelligence agile python
8377,Boulder,Senior Embedded Software Systems Engineer (662492),Ball Aerospace,"Boulder, CO",134313.95,year,>100k,1.0,communication_skills linux written_communication ruby python
8378,Boulder,"Software Architect, Front-End","Alteryx, Inc.","Broomfield, CO 80021",180177.25,year,>100k,1.0,rest cloud visualization javascript sql
8379,Boulder,"Application Architect, Analytic Products","Alteryx, Inc.","Broomfield, CO 80021",199177.76,year,>100k,1.0,spark nosql databases statistics cloud cassandra mathematics hadoop javascript python
8380,Boulder,Principal Systems Engineer-Spacecraft Propulsion (662990),Ball Aerospace,"Boulder, CO",148072.94,year,>100k,1.0,matlab
8381,Boulder,Principal Engineer - Space Systems (662284),Ball Aerospace,"Boulder, CO",127762.05,year,>50k,1.0,communication_skills matlab cpp_lang
8382,Boulder,Principal Systems Assurance Radiation Effects Engineer (661768),Ball Aerospace,"Boulder, CO",146107.37000000002,year,>100k,1.0,databases
8383,Boulder,Engineer II - Manufacturing (661256),Ball Aerospace,"Westminster, CO",101554.45,year,>50k,0.0,
8384,Boulder,Principal Engineer-Mechanical (661936),Ball Aerospace,"Boulder, CO",104175.21,year,>50k,0.0,
8385,Boulder,"Software Engineer, Emerging Capabilities","Alteryx, Inc.","Broomfield, CO 80021",149383.32,year,>100k,1.0,spark r_lang chash_lang perl aws shell_scripting cloud hadoop cpp_lang scripting javascript agile python
8386,Boulder,"Contractor, Software Engineer (C++)","Alteryx, Inc.","Broomfield, CO 80021",134313.95,year,>100k,1.0,nosql chash_lang databases database agile
8387,Boulder,"Contractor, Software Engineer - Localization","Alteryx, Inc.","Broomfield, CO 80021",127106.86000000002,year,>50k,1.0,cpp_lang javascript agile
8388,Boulder,Principal Systems Assurance Parts Engineer (661776),Ball Aerospace,"Boulder, CO",175590.92,year,>100k,1.0,
8389,Boulder,Software Quality Test Architect,"Alteryx, Inc.","Broomfield, CO 80021",159211.17,year,>100k,1.0,rest aws agile python
8390,Boulder,Information Systems Security Engineer (663060),Ball Aerospace,"Boulder, CO",123175.72000000002,year,>50k,0.0,
8391,Boulder,Engineer I - Mechanical (660901) - Current Security Clearance Required,Ball Aerospace,"Boulder, CO",112037.49,year,>50k,0.0,agile
8392,Boulder,Detector Engineering Systems Engineer (660983),Ball Aerospace,"Broomfield, CO",128417.24,year,>50k,1.0,communication_skills algorithms written_communication
8393,Boulder,Spacecraft Systems Senior Engineer (662923) - Security clearance required,Ball Aerospace,"Boulder, CO",128417.24,year,>50k,1.0,
8394,Boulder,Senior Ground Systems Engineer (661987) - Security clearance required,Ball Aerospace,"Boulder, CO",119244.58000000002,year,>50k,0.0,communication_skills database written_communication
8395,Boulder,Senior Engineer - Space Systems (662581) - Security clearance required,Ball Aerospace,"Boulder, CO",129072.43,year,>50k,1.0,communication_skills matlab cpp_lang
8396,Boulder,Engineer II-Systems and Software Test (662879),Ball Aerospace,"Boulder, CO",131038.0,year,>50k,1.0,communication_skills linux
8397,Boulder,Ground Systems Engineer II (663046),Ball Aerospace,"Boulder, CO",117934.2,year,>50k,0.0,communication_skills database written_communication
8398,Boulder,Systems Assurance Reliability Engineer II (661775),Ball Aerospace,"Boulder, CO",161831.93000000002,year,>100k,1.0,
8399,Boulder,Systems Assurance Radiation Effects Engineer II (661771),Ball Aerospace,"Boulder, CO",139555.47,year,>100k,1.0,databases
8400,Boulder,Spacecraft Systems Engineer II (662929) - Security clearance required,Ball Aerospace,"Boulder, CO",125141.29,year,>50k,1.0,
8401,Boulder,Systems Assurance Parts Engineer II (661777),Ball Aerospace,"Boulder, CO",160521.55000000002,year,>100k,1.0,
8402,Boulder,Engineer II-Systems - Launch Segment (662743),Ball Aerospace,"Boulder, CO",98278.5,year,>50k,0.0,
